					
5177	Ni tamen savis lin kaj lian familion krom lia edzino; ŝin Ni lasis inter tiuj, kiuj restis malantaŭe;	58	27	67	
5178	kaj Ni faligis pluvon sur ilin; malbonega estis la pluvo por la admonitoj\!	59	27	68	
5179	Diru: ”Estu laŭdegata Allah, kaj pacon al. Liaj servantoj, kiujn Li elektis\! Ĉu estas pli bona Allah aŭ tio, kion ili.adoras? ”.	60	27	69	
5181	\* Fino de la 19-a parto		27	70	
5183	## ĉapitro 27		27	71	1
5185	Kiu kreis la ĉielojn kaj la teron kaj sen- dis akvon al vi el la nuboj, per kiu Ni bur- ĝonigas ĝardenojn en ĵjeleco? Vi ne povas kreskigi ĝiajn arbojn. Cu tion faris alia Dio kune kun Allah? Ne\! Ili estas popolo ido- lana.	61	27	72	
5186	Kiu faris la teron ripozejo kaj kondukis tra ĝi riverojn kaj estigis sur ĝi firmajn mop- tojn kaj metis inter la du maroj barilon? Cu tion faris alia Dio kune kun Allah? Ne\! La plej multaj el ili ne scias tion.	62	27	73	
5187	Kiu respondas al la subpremita, kiam li vokas Lin, kaj forprenas la malbonon kaj faras vin heredantoj sur la tero? Cu tion fa- ras alia Dio kune kun Allah? Malmulte es- tas, kion vi memoras\!	63	27	74	
5188	Kiu gvidas vin en la mallumego sur la tero kaj sur la maro, kaj kiu sendas la ven- tojn kiel portantojn de la bona novaĵo de Lia kompato? Cu tion faras alia Dio kune kun Allah? Eminenta estas Allah super tio, kion ili aldonas al Li kiel rivalon\!	64	27	75	
5189	Kiu estigas la kreon, poste denove esti- gas ĝin, kaj kiu provizas vin el la ĉielo kaj el la tero? Cu tion faras alia Dio kune kun Allah? Diru: ”Alportu vian pruvon, se vi estas veramaj\! ”,	65	27	76	
5190	Diru: ”Neniu krom Allah konas la Ne- videblaĵojn en la ĉieloj kaj sur la tero, kaj ili ne scias, kiam ili estos vekitaj”.	66	27	77	
5191	Ne\! Eraris tute ilia scio pri la vivo ve- nonta.Ne\! Pri ĝi ili estas en dubo. Ne\! Pri ĝi ili estas blindaj.	67	27	78	
5192	La miskredantoj diras: ”Kiel? Cu ni kaj niaj patroj vere revenos, post kiam ni estos fariĝintaj polvo?	68	27	79	
5193	Vere tio estis promesita antaŭe al ni kaj al niaj patroj; tio estas ja nur fabeloj de la antikvuloj”.	69	27	80	
5194	Diru: ”Vojaĝu sur la tero kaj rigardu, kiel finiĝis la pekuloj\! ”,	70	27	81	
5195	Ne ĉagreniĝu pri ili kaj ne estu malgaja, ĉar ili intrigas.	71	27	82	
5196	Ili diras: ”Kiam plenumiĝos tiu prome- so, se vi estas sinceraj? ”.	72	27	83	
5197	Diru: ”Eble parto de tio, kion vi volus akceli, jam alproksimiĝis al vi”.	73	27	84	
5198	Kaj vere via Sinjoro estas favora al la homoj, sed la plej multaj el ili ne estas dankaj.	74	27	85	
5199	Via Sinjoro vere bone scias, kion iliaj koroj kaŝas, kaj kion ili malkaŝas.	75	27	86	
5200	Ne ekzistas sekretoj en la ĉieloj kaj sur la tero, kiuj ne troviĝas jam en klara Libro.	76	27	87	
5201	Vere ĉi tiu Korano klarigas al la idoj de Izrael la plejmulton el tio, pri kio ili malkon- sentas.	77	27	88	
5202	Kaj ĝi vere estas gvidilo kaj graco por la kredantoj.	78	27	89	
5203	Vere via Sinjpro decidos jnter ili per Sia juĝo. Li estas la Ciopova, la Cioscia.	79	27	90	
5204	Konfidu do je Allah, ĉar vi posedas la veron evidentan.	80	27	91	
5205	Vi ne povas aŭdigi la mortintojn kaj vi ne povas igi la surdulojn aŭdi la alvokon, ki- am ili tumas siajn dorsojn;	81	27	92	
5206	kaj vi ne povas gvidi la blindulojn for de ilia erarado. Vi povas nur igi aŭdantaj tiujn, kiuj kredas je Niaj revelacioj kaj submetiĝas.	82	27	93	
5207	Kiam estos falinta la juĝo kontraŭ ili, Ni estigos el la tero iun, kiu paroloi al ili, ĉar la homoj ne kredas al Niaj revelacioj.	83	27	94	
5208	Admonu ilin pri la tago, en kiu Ni kun- venigos el ĉiu popolo grupon de tiuj, kiuj rifuzis Niajn signojn, kaj ili marŝos malkune	84	27	95	
5209	ĝis, post ilia alveno, Li diros: ”Cu vi ri- fuzis Miajn signojn, kvankam vi ne kompre- nis ilin per via scio? Kio estas tio, kion vi faris? ”.	85	27	96	
5210	La juĝo falos kontraŭ ili pro iliaj pekoj, kaj ili ne parolos.	86	27	97	
5211	Cu ili ne vidis, ke Ni kreis la nokton, por ke ili ripozu en ĝi, kaj la tagon por vidi? Vere en tio estas signoj por popolo kredan- ta.	87	27	98	
5212	En la tago, en kiu estos blovite en la trumpeton, la teruro frapos ĉiun, kiu estas en la ĉieloj, kaj ĉiun, kiu estjis sur la tero, krom tiu, kiun Allah volas. Ciuj venos hu- mile al Li.	88	27	99	
5213	Vi vidas la montojn - vi opinias ilin firmaj, tamen ili moviĝas kiel la movado de la nuboj: tio estas verko de Allah, kiu kreis ĉion. Vere Li bone scias, kion vi faras.	89	27	100	
5214	Kiu faras bonon, tiu ricevos eĉ pli bo- najn aĵojn ol tiujn ĉi; kaj ili estos sekuraj, en tiu tago, kontraŭ la teruro.	90	27	101	
5215	Kiu tamen faras malbonon, tiu estos ĵetita sur sian vizaĝon en la fajron: ”Cu vi ne estas rekompencitaj laŭ tio, kion vi fa- ris? ".	91	27	102	
5216	”Vere al mi estas ordonite servi nur la Sinjoron de ĉi tiu urbo, kiun Li sanktigis, kaj al Li apartenas ĉio; kaj al mi estas or- donite esti unu el la submetiĝantoj.	92	27	103	
5217	kaj proklami la Koranon”. Kiu do sekvas la rektan vojon, tiu faras tion por sia propra animo. Al tiu tamen, kiu eraradas. vi diru: ”Vere mi estas nur admonanto”.	93	27	104	
5218	Diru: ”Estu laŭdegata Allah; Li mon- tros al vi Siajn signojn kaj vi rekonos ilin. Via Sinjoro ne ignoras, kion vi faras”.	94	27	105	
5222	Je la nomo de Allah, la Donema, la Par- donema.	1	28	1	
5223	Tŭa Sin Mim.\* \*\*	2	28	2	
5224	Jen la versoj de la klara Libro.	3	28	3	
5225	Ni volas proklami al vi ion el la historio de Moseo kaj de Faraono, laŭvere, por po- polo kredanta.	4	28	4	
5228	Vere Faraono kondutis fierege en la lan- do kaj dividis la popolon en grupojn; parton de ĝi li klopodis malfortigi, mortigante iliajn idojn kaj kaptante iliajn virinojn. Li vere es- tis malpacemulo.	5	28	5	
5229	Ni tamen volis kompati al tiuj, kiuj estis rigardataj kiel malfortaj kaj fari ilin estroj kaj fari ilin heredantoj,	6	28	6	
5230	kaj establi ilin en la lando, kaj igi ilin mon- tri al Faraono kaj al Haman kaj al iliaj tru- poj tion, kion ili timis.	7	28	7	
5231	Ni revelaciis al la patrino de Moseo: ”Nu- tru lin, kaj kiam vi timos por li,ĵetu lin en la riveron, kaj ne timu plu kaj ne ĉagreniĝu; Ni redonos lin al vi kaj faros lin unu el la senditoj”.	8	28	8	
5232	La familio de Faraono kolektis lin, por ke li fariĝu ilia malamiko kaj ilia ĉagreno; vere Faraono kaj Haman kaj iliaj trupoj es- tis malbonfarantoj.	9	28	9	
5233	La edzino de Faraono diris: ”Gojo por la okuloj por mi kaj por vi\! Ne mo;tigu	10	28	10	
5235	v. la verson 26an		28	11	
5237	Puriganta. Cioaŭda, Cioscia\!		28	12	
5239	lin\! Eble li estos utila al ni aŭ ni prenos lin kiel filon”. Ili tamen		28	13	
5240	ne antaŭsentis ion ajn.		28	14	
5242	Senŝarĝiĝis la koro de la patrino de Mo- seo; ŝi preskaŭ estus malkaŝinta lian iden- tecon, se Ni ne estus fortikiginta ŝian koron, por ke ŝi estu kredantino.	11	28	15	
5243	Ŝi diris al lia fratino: ”Sekvu lin\! ”, kaj ŝi observis lin el malproksime, kaj ili ne su- spektis ion ajn.	12	28	16	
5244	Antaŭe Ni jam malpermesis la nutristi- nojn,kaj tiam dirisla fratino: ”Cu mi devas montri al vi familion, kie oni vartos lin por vi, kaj kiuj bone zorgos pri li? ”.	13	28	17	
5245	Tiel Ni redonis lin al lia patrino, por ke refreŝiĝu ŝiaj okuloj kaj ŝi ne afliktiĝu kaj sciu, ke la promeso de Allah estas vera. La plej multaj el ili tamen ne scias tion.	14	28	18	
5246	Kiam li atingis la plenaĝecon kaj fariĝis matura, Ni donis al li la saĝon kaj la veran scion; tiel Ni rekompencas la bonfarantojn.	15	28	19	
5247	Li eniris la urbon je tempo, kiam ĝiaj loĝantoj ne priatentis, kaj li trovis en ĝi du virojn, kiuj batalis unu kontraŭ la alia, unu el lia partio kaj la alia el liaj malamikoj. Tiu, kiu estis de lia partio, vokis lin, por ke li helpu lin kontraŭ tiu de la partio malami- ka; tiel Moseo pugnobatis lin, sed tio kaŭ- zis ties morton. Li diris: ”Tio ĉi estas faro de Satano: li vere estas malamiko, evidenta delogisto”.	16	28	20	
5248	Li diris: ”Mia Sinjoro, mi vere pekis kon- traŭ mia propra animo, do pardonu al mi”. Li do pardonis al li. Vere Li estas la Senkul- pigema, la Pardonema.	17	28	21	
5249	Li diris: ”Mia Sinjoro, ĉar Vi kompatis al mi, mi neniam pli volas esti helpanto de la pekuloj”.	18	28	22	
5250	Tiam li fariĝis, en la urbo, timanta kaj singarda kaj jen, tiu, kiu la antaŭan tagon petis lian helpon, ankoraŭfoje alvokis lin, por ke li helpu. Tiam diris al li Moseo: ”Ve- re vi estas eraranto evidenta”.	19	28	23	
5251	Kiam li volis ekkapti tiun, kiu estis mal- amiko de ili ambaŭ, diris tiu ĉi: ”Ho Moseo, ĉu vi volas mortigi min, kiel vi mortigis ti- un hieraŭ? Vi volas nur fariĝi tirano en la lando, kaj vi ne volas fariĝi pacemulo”.	20	28	24	
5252	Tiam alvenis kurante viro el la parto plej malproksima de la urbo, kaj diris: ”Ho Moseo, la estroj konsiliĝas inter si pri vi por mortigi vin. Fuĝu do, mi vere estas nur via konsilanto”.	21	28	25	
5253	Li do fuĝis de tie, timante, singarda. Li diris: ”Mia Sinjoro, savu min de la popolo malpiega”.	22	28	26	
5254	Kiam li turnis sin al Madjan, li diris: ”Mi esperas, ke mia Sinjoro gvidos min al la rek- ta vojo”.	23	28	27	
5255	Kaj kiam li alvenis al la akvo de Madjan, li trovis apud ĝi homamason, kiu trinkigis siajn gregojn, kaj ĉe ili li trovis du virinojn, kiuj haltigis sian gregon malproksime. Li demandis: ”Kio estas pri vi? ”, Ui respondis: ”Ni ne trinkigos, antaŭ ol la paŝtistoj estos forpelintaj siajn gregojn. Nia patro estas maljunulo, grandaĝa”.	24	28	28	
5256	Li tiam trinkigis por ili, poste li foriris en ombron kaj diris: ”Mia Sinjoro, mi cer- te bezonas ĉion bonan, kion vi sendis al mi”.	25	28	29	
5257	Tiam venis al li unu el la du virinoj, mo- deste, kaj diris: ”Mia patro vokas vin por doni al vi la rekompencon, ĉar vi trinkigis por ni”. Kiam li venis al ilia patro kaj rakon- tis al li la historion, tiu diris: ”Ne timu, vi fuĝis de popolo malpiega”.	26	28	30	
5258	Diris unu el la du virinoj: ”Ho mia pa- tro, dungu lin, ĉar la plej bona viro, kiun vi povas dungi, estas tiu, kiu estas forta, ho- nesta”.	27	28	31	
5259	Li diris: ”Mi deziras doni al vi unu el ĉi tiuj miaj filinoj kiel edzinon, se vi promesas servi min ok jarojn; se vi poste plenumos dek, tio estos via decido; mi tamen ne dezi- ras perforti vin: vi trovos min, se Allah vo- las, justulo”.	28	28	32	
5260	Li respondis: ”Tiel estu konsentite in- ter mi kaj vi. Kiun ajn el la du tempolimoj mi plenumos, ne trafos min riproĉo. Allah estu atestanto pri tio, kion ni diras”.	29	28	33	
5261	Kiam nun Moseo plenumis sian tempon kaj forvojaĝis kun sia familio, li rimarkis fajron en la direkto de iu monto. Li diris	30	28	34	
5263	al sia familio: ”Restu malantaŭe, mi vere rimarkis fajron, eble mi		28	35	
5264	portos al vi nova- ĵon aŭ fajregon, el la fajro, por ke vi varmi- ĝu”.		28	36	
5266	Kiam lii alvenis al ĝi, li estis vokita el la dekstra fla.nko de la valo, ĉe la benata loko, el la arbo: ”Ho Moseo, vere Mi estas Allah, la Sinjoro de 1’ Universo.	11	28	37	
5267	Jetu 'vian bastonon”. Kiam li vidis ĝin moviĝi, kvazaŭ ĝi estus serpento, tiam li turnis si n por fuĝi kaj ne plu rigardis mal- antaŭen: ”Ho Moseo, alproksimiĝu kaj ne timu, vi, certe estas sekura.	12	28	38	
5268	Me tu vian manon en vian bruston, vi eltiros fĝin blanka, sen makulo. Retiru vian brakon al vi sen timo.Tiuj ĉi estas du pruvoj de via Sinjoro por Faraono kaj liaj estroj, ĉar ili estas popolo pekema”.	13	28	39	
5269	Lii diris: ”Mia Sinjoro, mi mortigis unu el ili kaj mi timas. ke ili mortigos min.	14	28	40	
5270	Mia frato Aaron estas pli elokvep.ta.ol mi per sia lango, do sendu lin kun mi kiel helpanton, por ke li apogu min, ĉar mi ti- mas, ke ili kulpigos min je mensogo”.	15	28	41	
5271	Li diris: ”Ni volas plifortigi vian brakon per via frato kaj Ni donos al vi ambaŭ la po- von, tiel ke ili ne atingos vin. Iru do kun Ni- aj signoj; vi ambaŭ kaj tiuj, kiuj estas kun vi, estos la venkantoj”.	16	28	42	
5272	Kiam Moseo venis al ili kun Niaj klaraj signoj, ili diris: ”Kio alia estas tio, ol magia trompo? Ni ne aŭdis de niaj prapatroj ion similan”.	17	28	43	
5273	Diris Moseo: ”Mia Sinjoro scias, kiu al- portis la gvidadon de Li, kaj kiu ricevos la rekompencon de la loĝejo eterna; vere la malpieguloj ne sukcesos”.	18	28	44	
5274	Diris Faraono: ”Ho vi, estroj, mi ne ko- nas alian Dion por vi ol Min mem; tial baku por mi, ho Haman, brikojn el argilo kaj kon- struu por mi turon, por ke mi vidu la Dion de Mosco; mi volas ekscii, ĉu mi devas kredi, ke li estas mcnsogulo”.	19	28	45	
5275	Li kaj liaj trupoj kondutis fierege en la lando, maljuste, kaj ili imagis, ke ili ne reve- nos al Ni.	20	28	46	
5276	Ni tiain ekkaptis lin kaj liajn trupojn kaj ĵetis lin en la mezon de la maro. Vidu do, kiel estas la fino de la malpieguloj\!	21	28	47	
5277	Ni faris ilin gvidantoj, kiuj vokas la ho- mojn al la fajro, kaj en la tago de la reviviĝo ili ne trovos iun ajn helpanton.	22	28	48	
5278	Ni trafis ilin per malbeno en ĉi tiu vivo kaj en la tago de la reviviĝo ili estos inter la abomenatoj.	23	28	49	
5279	Ni vere donis al Moseo la Libron, post kiam Ni neniigis la antaŭajn generaciojn, kiel ilon por la instruo de la homaro kaj gvi- dilon kaj favoron, por ke ili estu admonataj.	24	28	50	
5280	Vi ne estis je la dekstra flanko, kiam Ni donis al Moseo la taskon, kaj vi ankaŭ ne es- tis inter la ĉeestantoj.	25	28	51	
5281	Ni tamen estigis generaciojn kaj ili vivis tre longe;kaj vi ne estis inter la popolo de Madjan por proklami al ili Niajn revelaciojn, Ni tamen sendis senditojn.	26	28	52	
5282	Vi ankaŭ ne estis sur la flanko de la mon- to, kiam Ni vokis. Ni tamen sendis vin kiel favoron de via Sinjoro, por ke vi admonu po- polon, al kiu ne venis admonanto antaŭ vi por ke ili estu admonataj.	27	28	53	
5283	Ni ne estus sendinta vin, se ne estus, ke ili, kiam malfeliĉo trafas ilin pro tio, kion faris iliaj manoj,diras: ”Ho nia Sinjoro, kial vi ne sendis al ni senditon, tiel ke ni povus sekvi Viajn revelaciojn kaj esti kredantoj? ”	28	28	54	
5284	kiam tamen venis al ili la vero de Ni, ili diris: ”Kial ne estas donita al li la samo kiel al Moseo? ”. Cu ili do ne rifuzis jam tion, kio estis donita al Moseo antaŭe? . Tiam ili diris: ”Du magioj, kiuj subtenas unu la ali- an” kaj tiam ili diris: ”Ni rifuzas ambaŭ”.	29	28	55	
5285	Diru: "Alportu do Libron de Allah, kiu estu pli bona gvidilo ol ĉi tiuj du\[77\], por ke mi sekvu ĝin, se vi estas sinceraj”.	30	28	56	
5286	Se ili tamen ne respondas al vi, tiam sciu, ke ili nur sekvas siajn malbonajn pasiojn.	31	28	57	
5288	Kiu do estas pli eraranta ol tiu, kiu sekvas siajn pasiojn sen la		28	58	
5289	gvidado de Allah? Vere Allah ne gvidas la popolon malpiegan.		28	59	
5291	Ni vere venigis al ili Nian vorton, por ke ili estu admonataj.	11	28	60	
5292	Tiuj, al kiuj Ni donts.la Libron antaŭe, kredas al ĝi,	12	28	61	
5293	kaj, kiam ĝi estas proklamata al ili, ili diras: ”Ni kredas al ĝi. Vere ĝi estas la vero de nia Sinjoro; jam antaŭe ni submetiĝis”.	13	28	62	
5294	Tiuj ricevos sian rekompencon dufoje, ĉar ili estis persistaj kaj forpelis la malbonon per la bono, kaj disdonas el tio, kion Ni do- nis al ili.	14	28	63	
5295	Kiam ili aŭdas vanajn paroladojn, ili tur- nas sin aliloken kaj diras: ”Ni havas niajn farojn kaj vi havas viajn farojn. Pacon al vi\! Ni ne serĉas la malklerulojn”.	15	28	64	
5296	Vi ne povas gvidi, kiun vi amas, sed Al- lah gvidas, kiun Li volas, kaj Liplej bone konas tiujn, kiuj akceptas la gvidadon.	16	28	65	
5297	Ili diras: ”Se ni sekvus la gvidadpn kun vi, ni estus forpelitaj el nia lando”. Cu Ni do ne estigis por ili sekuran restadejon, al kiu estas portataj la fruktoj de ĉiuj aĵoj, kiel provizaĵo de Ni? La plej multaj el ili tamen ne scias tion.	17	28	66	
5298	Kiom multajn urbojn Ni detruis, pri kies abundo da provizaĵoj ili fanfaronis\! Tie es- tas iliaj loĝejoj, kiuj ne estis loĝitaj post ili, krom malmulte, kaj Ni estas la heredanto.	18	28	67	
5299	Via Sinjoro ne estus detruinta la urbojn antaŭ ol veki en ilia ĉefurbo senditon, kiu proklamu al ili Niajn revelaciojn, kaj Ni ne- niam detruis urbojn, se iliaj loĝantoj ne es- tis plenaj je malpiegeco.	19	28	68	
5300	Kio estis donita al vi el ĉiuj aĵoj, estas nur provizaĵo por ĉi tiu vivo kaj ĝia oma- maĵo. Tio tamen, kip estas ĉe Allah, estas pli bona kaj daŭra. Cu vi do ne volas kom- preni?	20	28	69	
5301	Ĉu tiu, al kiu Ni donis belegan promeson, kiun li atingos, estas kiel tiu, kiun Ni provi- zis per la bonaĵoj de ĉi tiu vivo? Poste ta- men, en la tago de la reviviĝo, li estos inter	21	28	70	
5303	la invititoj.		28	71	
5305	En tiu tago Li vokos ilin kaj diros: ”Kie estas Miaj rivaloj, tiuj, kiujn vi imagis? ”.	11	28	72	
5306	Tiuj, kiujn trafos la vorto, diros: ”Nia Sinjoro, estas ili tiuj, kiujn ni devojigis. Ni devojigis ilin, kiel ni mem devojiĝis. Nun ta- men ni liberiĝas antaŭ Vi. Ne estas ni tiuj, kiujn ili adoris, sed iliaj pasioj”.	12	28	73	
5307	Estos dirite: ”Alvoku viajn Diojn\! ” kaj ili vokos, sed al ili ne estos respondite.kaj ili vidos la punon. Ho, se ili estus sekvintaj la rektan vojon\!	13	28	74	
5308	En tiu tago Li vokos ilin kaj demandos: ”Kion vi respondis al la senditoj? ”.	14	28	75	
5309	Tiam, en tiu tago, malklariĝos por ili ĉiuj paroladoj, kaj ili ne kapablos demandi unu la alian.	15	28	76	
5310	Tiu tamen, kiu pentas kaj kredas kaj bonfaras, — verŝajne li estos sukcesa.	16	28	77	
5311	Via Sinjoro kreas kaj elektas, kion Li volas. Ne koncemas ilin la elekto. Sankta estas Allah kaj eminenta super tio, kion ili adoras anstataŭ Lin\!	17	28	78	
5312	Via Sinjoro scias, kion kaŝas iliaj brus- toj, kaj kion ili malkaŝas.	18	28	79	
5313	Li estas Allah, ne ekzistas alia Dio ol Li. A1 Li apartenas la laŭdego je la komenco kaj je la fino kaj al Li apartenas la juĝo kaj al	19	28	80	
5315	Li vi revenos.		28	81	
5317	Diru: ”Kion vi pensas? Se Allah igus la nokton super vi daŭri ĝis la tago de la revi- viĝo, kiu Dio krom Allah kapablus alporti al vi la lumon? Cu vi do ne volas aŭdi? ”,	11	28	82	
5318	Diru: ”Kion vi pensas? Se Allah igus la tagon super vi daŭri ĝis la tago de la reviviĝo, kiu Dio krom Allah kapablus alpprti al vi la nokton, por ke vi ripozu en ĝi? Cu vi do ne volas vidi? ”.	12	28	83	
5319	Pro Sia graco Li kreis por vi la nokton kaj la tagon, por ke vi ripozu en ĝi kaj por ke vi strebu al Lia graco kaj por ke vi estu dankaj.	13	28	84	
5320	En tiu tago Li vokos ilin kaj diros: ”Kie estas Miaj rivaloj, kiujn vi imagis? ”.	14	28	85	
5321	Ni elektos el ĉiu popolo unu atestanton kaj diros: ”Alportu vian pruvon”. Tiam ili ekscios, ke la vero apartenas al Allah kaj perdiĝos por ili tio, kion ili elpensis.	15	28	86	
5322	Vere Karŭn estis unu el la popolo de Moseo, sed li subpremis ilin, kaj Ni estis doninta al li tiom multe da trezoroj, ke iliaj ŝlosiloj estus peza ŝarĝo por grupo de fortu- loj. Kiam lia popolo diris al li: ”Ne troigu je ĝojo, ĉar Allah ne amas la troigantojn,	16	28	87	
5323	sed serĉu en tio, kion Allah donis al vi, la restadejon por la vivo venonta; ne mal- ŝatu tamen vian parton en ĉi tiu vivo, kaj bonfaru kiel Allah bonfaras al vi, kaj ne de- ziregu la malpacon sur la tero, ĉar vere Al- lah ne amas la malpacemulojn”	17	28	88	
5324	li respondis: ”Tio estis donita al mi pro la scio, kiun mi posedas”. Cu li do ne sciis, ke Allah jam antaŭe pereigis generaciojn, kiuj estis pli fortaj ol li je povo kaj pli gran- daj je riĉeco? Kaj la kulpuloj ne estos de- manditaj pri siaj pekoj.	18	28	89	
5325	Li do eliris al sia popolo en siaj ornama- ĵoj, kaj diris tiuj, kiuj strebis al ĉi tiu vivo: ”Ho, se ni posedus tion, kio estis donita al Karŭn\! Vere li estas posedanto de grandega feliĉo\! ”.	19	28	90	
5326	Tiuj tamen, al kiuj estis donita la vera scio, diris: ”Ve al vi\! La rekompenco de Allah estas.pli bona por tiu, kiu kredas kaj bonfaras. Gin tamen nur atingos la persiste- muloj”.	20	28	91	
5327	Ni tiam igis ia teron engluti lin kaj lian domon, kaj li havis neniun trupon por hel- pi lin kontraŭ Allah, kaj li ne kapablis savi sin.	21	28	92	
5328	La sekvantan matenon, tiuj, kiuj la an- taŭan tagon deziris esti kiel li, diris: ”Ho vidu\! Estas vere Allah, kiu pliigas kaj mal- pliigas ia provizaĵdjn, por kiu Li volas el Siaj servantoj. Se Allah ne estus kompatema al ni, Li estus iginta la teron engluti nin. Ho vidu\! La miskredantoj ne sukcesos\! ”.	22	28	93	
5329	Tiu hejmo en la vivo venonta\! Ni donas ĝin al tiuj, kiuj ne volas plialtigi sin sur la tero, kaj ne volas malbonon. La feliĉa fino estas por la justuloj.	23	28	94	
5330	Kiu plenumas bonon, tiu ricevos eĉ pli bonan rekompencon ol tion, sed kiu pienu- mas malbonon\! Ne estos donita al tiuj, kiuj malbonfaras alia repago ol pro tio, kion ili faris.	24	28	95	
5331	Vere Tiu, kiu faris la Koranon deviga por vi, rekondukos vin al la loko destinita por la reveno. Diru: ”Mia Sinjoro scias plej bone, kiu estas sur la rekta vojo, kaj kiu troviĝas en evidenta eraro”.	25	28	96	
5332	Vi mem ne kuraĝis esperi, ke estos reve- laciita al vi la Libro; estis ja graco de via Sin- joro, tial neniam estos subteno por la mis- kredantoj.	26	28	97	
5333	Ne lasu iun ajn devojigi vin de la revela- cioj de Allah, post kiam ili estas senditaj al vi, kaj voku vian Sinjoron kaj ne estu idola- no.	27	28	98	
5334	Ne voku anstataŭ Allahon alian Dion. Ne ekzistas alia Dio ol Li. Ciuj aĵoj estas pase- maj, krom Li. A1 Li apartenas la juĝo, kaj	28	28	99	
5336	al Li vi revenos.		28	100	
5340	Je la nomo de Allah, la Donema, la Par- donema.	1	29	1	
5341	Alef Lam Mim.\[78\] \[79\]	2	29	2	
5342	Cu la homoj imagas, ke oni lasos ilin en paco, se ili nur diras: ”Ni kredas” kaj ke ili ne estos elprovitaj?	3	29	3	
5343	Ni tamen elprovis tiujn, kiuj estis antaŭe, tial Allah certe distingos la sincerulojn kaj Li certe distingos la mensogulojn.	4	29	4	
5344	Cu imagas tiuj, kiuj malbonfaras, ke ili fuĝos de Ni? Malbone estas, kiel ili juĝas\!	5	29	5	
5345	Kiu esperas je la renkonto kun Allah, tiu sciu, ke la templimo fiksita de Allah alvenos. Li estas la Cioaŭda, la Cioscia.	6	29	6	
5346	Kiu strebas, tiu faras tion por si mem. Ve- re Allah estas sendependa de 1’ Universo.	7	29	7	
5347	Tiuj, kiuj kredas kaj bonfaras — vere Ni forprenos de ili iliajn pekojn kaj Ni bonege rekompencos ilin pro tio, kion ili faris.	8	29	8	
5348	Ni ordonis al la homoj konduti bone al siaj gepatroj. Se ili tamen volus instigi vin aldoni al Mi kiel rivalon ion, pri kio vi ne havas scion, tiam ne obeu ilin. A1 Mi estos via reveno kaj Mi volas anonci al vi, kion vi faris.	9	29	9	
5349	Tiuj, kiuj kredas kaj bonfaras, Ni kon- dukos ilin al la socio de la justuloj.	10	29	10	
5350	Inter la homoj estas iuj, kiuj diras: ”Ni kredas je Allah”, sed kiam ili devas suferi pro la afero de Allah, ili rigardas la perse- kuton de la homoj kiel punon de Allah. Kiam tamen venas helpo de via Sinjpro, ili certe diras: ”Ni vere estas kun vi”. Cu do Allah ne scias plej bone, kio estas en la brustoj de ĉiuj kreitaĵoj?	11	29	11	
5351	Allah certe distingos la kredantojn, kaj Li certe distingos la hipokritulojn.	12	29	12	
5352	La miskredantoj diras al la kredantoj: ”Sekvu nian vojon kaj ni portos viajn pe- kojn”. Ili tamen nenion kapablas porti el iliaj pekoj. Ili vere estas mensoguloj.	13	29	13	
5353	Ili certe devos porti siajn proprajn ŝarĝojn kaj ankaŭ aliajn ŝarĝojn aldone al siaj ŝarĝoj, kaj certe estos demandite en la tago de la reviviĝo pri tio, kion ili elpen- sis.	14	29	14	
5354	Ni certe sendis Noan al lia popolo kaj ii vivis inter ili mil jarojn minus kvindek jaroj. Tiam trafis ilin la diluvo, ĉar ili estis peke- guloj.	15	29	15	
5355	Lin tainen Ni savis kaj ankaŭ la loĝan- tojn de la arkeo kaj Ni faris ĝin signo por la tuta homaro.	16	29	16	
5356	Kaj Ni sendis Abrahamon, kiam li diris al sia popolo: ”Adoru Allahon kaj respekte- gu Lin. Tio estas pli bona por vi. Se vi nur scius\!	17	29	17	
5357	Vi vere adoras, anstataŭ Allahon, idolojn, kaj vi elpensas mensogojn. Tiuj, kiujn vi ado- ras anstataŭ Allahon, ne kapablas provizi vian vivtenon. Serĉu do provizaĵojn ĉe Allah kaj adoru Lin kaj estu dankaj al Li. A1 Li vi re- venos.	18	29	18	
5358	Se vi tamen rifuzas, tiel ankaŭ rifuzis ge- neracioj antaŭ vi. La senditon nur koncer- nas la kJara anonco”.	19	29	19	
5359	Cu ili ne vidas, kiel Allah estigas la kre- on, kaj poste denove estigas ĝin? Vere tio estas facila por Allah.	20	29	20	
5360	Diru: ”Vojaĝu sur la tero kaj vidu, kiel Li unuafoje estigis la kreon. Poste Allah estigos la sekvantan kreon”. Vere Allah ha- vas povon super ĉiuj aferoj.	21	29	21	
5361	Li punas, kiun Li volas, kaj Li kompatas al kiu Li volas, kaj al Li vi devos turni vin.	22	29	22	
5362	Vi neniam kapablos vanigi sur la tero nek en la ĉieloLianpovon kaj vi ne havas protektanton aŭ helpanton krom Allah.	23	29	23	
5363	Tiuj, kiuj rifuzas la revelaciojn de Allah kaj ne kredas al la renkonto kun Li, males- peras je Mia kompato kaj por ili estos dolo- ra puno.	24	29	24	
5364	La respondo de lia popolo estis nur, ke ili diris: ”Mortigu lin aŭ bruligu lin”. Allah tamen savis lin de la fajro. En tio vere estas signo por popolo kredanta.	25	29	25	
